@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":21:13:21:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1616:13:1616:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1635:13:1635:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1652:13:1652:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1681:13:1681:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1712:13:1712:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":1802:13:1802:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2026:13:2026:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2187:13:2187:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2203:13:2203:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2219:13:2219:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2235:13:2235:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2267:13:2267:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":2648:13:2648:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3661:13:3661:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3732:13:3732:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3861:13:3861:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3879:13:3879:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3896:13:3896:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3911:13:3911:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3926:13:3926:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":3953:13:3953:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4067:13:4067:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4098:13:4098:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4144:13:4144:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4255:13:4255:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4439:13:4439:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4480:13:4480:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4506:13:4506:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4523:13:4523:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":4600:13:4600:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":5364:13:5364:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":6174:13:6174:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":6283:13:6283:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":6321:13:6321:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":6394:13:6394:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":7283:13:7283:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":8340:13:8340:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":9299:13:9299:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10035:13:10035:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10750:13:10750:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10784:13:10784:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10820:13:10820:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10867:13:10867:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":10901:13:10901:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":11767:13:11767:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":12810:13:12810:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":12822:15:12822:27|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":12831:13:12831:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":12843:13:12843:25|User defined pragma syn_black_box detected
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\syn_comps.v":12856:13:12856:25|User defined pragma syn_black_box detected
@W: CG1337 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\Actel\DirectCore\COREAXI4INTERCONNECT\2.8.103\rtl\vlog\core\Axi4Convertors\AHBL_Ctrl.v":297:9:297:26|Net axi_read_not_ready is not declared.
@W: CG1337 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\Actel\DirectCore\COREAXI4INTERCONNECT\2.8.103\rtl\vlog\core\Axi4Convertors\DWC_UpConv_AChannel.v":457:10:457:18|Net addr_beat is not declared.
@W: CG1337 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\Actel\DirectCore\COREAXI4INTERCONNECT\2.8.103\rtl\vlog\core\Axi4Convertors\DWC_UpConv_AChannel.v":461:10:461:13|Net mask is not declared.
@W: CG1337 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\Actel\DirectCore\COREAXI4INTERCONNECT\2.8.103\rtl\vlog\core\Axi4Convertors\DWC_UpConv_AChannel.v":498:10:498:14|Net FIXED is not declared.
@W: CG100 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\ICICLE_MSS\MSS_NOBYP_NOBYP_NOBYP_BYP_BYP_syn_comps.v":798:13:798:25|User defined pragma syn_black_box detected
@W: CL168 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\INIT_MONITOR\INIT_MONITOR_0\INIT_MONITOR_INIT_MONITOR_0_PFSOC_INIT_MONITOR.v":48:8:48:15|Removing instance gnd_inst because it does not drive other instances. To preserve this instance, use the syn_noprune synthesis directive.
@W: CL168 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\INIT_MONITOR\INIT_MONITOR_0\INIT_MONITOR_INIT_MONITOR_0_PFSOC_INIT_MONITOR.v":47:8:47:15|Removing instance vcc_inst because it does not drive other instances. To preserve this instance, use the syn_noprune synthesis directive.
@W: CL168 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\OSCILLATOR_160MHz\OSCILLATOR_160MHz_0\OSCILLATOR_160MHz_OSCILLATOR_160MHz_0_PF_OSC.v":17:8:17:15|Removing instance gnd_inst because it does not drive other instances. To preserve this instance, use the syn_noprune synthesis directive.
@W: CL168 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\PCIE_REF_CLK\PCIE_REF_CLK_0\PCIE_REF_CLK_PCIE_REF_CLK_0_PF_XCVR_REF_CLK.v":25:8:25:15|Removing instance gnd_inst because it does not drive other instances. To preserve this instance, use the syn_noprune synthesis directive.
@W: CL168 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\PCIE_REF_CLK\PCIE_REF_CLK_0\PCIE_REF_CLK_PCIE_REF_CLK_0_PF_XCVR_REF_CLK.v":24:8:24:15|Removing instance vcc_inst because it does not drive other instances. To preserve this instance, use the syn_noprune synthesis directive.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_axi4_lite_target_ctrl.v":540:0:540:5|Optimizing register bit ctrlAddrReg[0] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_axi4_lite_target_ctrl.v":540:0:540:5|Optimizing register bit ctrlAddrReg[1] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL279 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_axi4_lite_target_ctrl.v":540:0:540:5|Pruning register bits 1 to 0 of ctrlAddrReg[10:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL271 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":348:0:348:5|Pruning unused bits 3 to 2 of rmrDscrptrNum[3:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[4] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[5] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[6] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[7] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[8] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Optimizing register bit dscrptrData[9] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL279 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_buffer_descriptors.v":438:0:438:5|Pruning register bits 9 to 4 of dscrptrData[133:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_fixed_priority_arbiter.v":88:32:88:43|Removing wire HigherPriReq, as there is no assignment to it.
@W: CL169 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_fixed_priority_arbiter.v":108:0:108:5|Pruning unused register grantFPA[0]. Make sure that there are no unused intermediate registers.
@W: CL207 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_ext_dscrptr_cache.v":132:0:132:5|All reachable assignments to rdEn_intext_reg assign 1, register removed by optimization.
@W: CG390 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":234:75:234:124|Repeat multiplier in concatenation evaluates to 0
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":119:52:119:64|Removing wire grant_Pri1RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":120:52:120:64|Removing wire grant_Pri2RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":121:52:121:64|Removing wire grant_Pri3RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":122:52:122:64|Removing wire grant_Pri4RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":123:52:123:64|Removing wire grant_Pri5RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":124:52:124:64|Removing wire grant_Pri6RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":125:52:125:64|Removing wire grant_Pri7RRA, as there is no assignment to it.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":11:5:11:11|Removing wire reqPri1, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":12:11:12:31|Removing wire intDscrptrNum_Pri1RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":15:5:15:11|Removing wire reqPri2, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":16:11:16:31|Removing wire intDscrptrNum_Pri2RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":19:5:19:11|Removing wire reqPri3, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":20:11:20:31|Removing wire intDscrptrNum_Pri3RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":23:5:23:11|Removing wire reqPri4, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":24:11:24:31|Removing wire intDscrptrNum_Pri4RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":27:5:27:11|Removing wire reqPri5, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":28:11:28:31|Removing wire intDscrptrNum_Pri5RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":31:5:31:11|Removing wire reqPri6, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":32:11:32:31|Removing wire intDscrptrNum_Pri6RRA, as it has the load but no drivers.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":35:5:35:11|Removing wire reqPri7, as there is no assignment to it.
@W: CG184 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\../../..\coreaxi4dmacontroller_arbiter_mapping.v":36:11:36:31|Removing wire intDscrptrNum_Pri7RRA, as it has the load but no drivers.
@W: CL169 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_arbiter.v":564:0:564:5|Pruning unused register strDscrptrValid[1:0]. Make sure that there are no unused intermediate registers.
@W: CL207 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_trans_ack.v":518:0:518:5|All reachable assignments to strDscrptrReg assign 0, register removed by optimization.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_dma_tran_ctrl.v":334:36:334:57|Removing wire strDscrptr_RdTranQueue, as there is no assignment to it.
@W: CL271 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_control_registers.v":88:0:88:5|Pruning unused bits 31 to 4 of strtOpReg[31:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CG360 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_x_ctrl.v":125:32:125:45|Removing wire fifoFullQueueX, as there is no assignment to it.
@W: CG133 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_x_ctrl.v":176:7:176:22|Object reqForStaReg_reg is declared but not assigned. Either assign a value or remove the declaration.
@W: CL318 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_x_ctrl.v":125:32:125:45|*Output fifoFullQueueX has undriven bits; assigning undriven bits to 'Z'.  Simulation mismatch possible. Assign all bits of the output.
@W: CL169 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_x_ctrl.v":292:0:292:5|Pruning unused register error_flag_db_cache_str_reg. Make sure that there are no unused intermediate registers.
@W: CL169 :"D:\PION101\icicle-kit-reference-design\MPFS_ICICLE_ES\component\work\DMA_CONTROLLER\DMA_CONTROLLER_0\rtl\vlog\core\coreaxi4dmacontroller_int_x_ctrl.v":282:0:282:5|Pruning unused register error_flag_sb_cache_str_reg. Make sure that there are no unused intermediate registers.
